year,make,model,hpv,Efficiency_km/L
2018,Lamborghini,Aventador S Roadster,0,5.101724484
2018,Lamborghini,Aventador Roadster,0,5.101724484
2018,Mercedes-Benz,AMG GT S Coupe,0,7.652586726
2018,Mercedes-Benz,AMG GT Coupe,0,7.652586726
2018,Mercedes-Benz,AMG GT Roadster,0,7.652586726
2018,Chevrolet,Camaro,0,8.50287414
2018,Chevrolet,Malibu,0,12.75431121
2018,Chevrolet,Malibu,0,11.053736382
2018,Jaguar,XF,0,11.904023795999999
2018,Jaguar,XF AWD,0,11.478880088999999
2018,Subaru,Legacy AWD,0,12.329167502999999
2018,Subaru,Legacy AWD,0,9.778305261
2018,Lincoln,MKT Livery AWD,0,7.652586726
2018,Subaru,Outback AWD,0,11.904023795999999
2018,Subaru,Outback AWD,0,9.353161554
2018,Ford,Flex FWD,0,8.077730433
2018,Lincoln,MKT FWD,0,8.077730433
2018,Ford,Flex AWD,0,7.652586726
2018,Ford,Flex AWD,0,7.227443019
2018,Lincoln,MKT AWD,0,7.227443019
2018,MINI,Cooper SE Countryman All4,95,11.478880088999999
2018,Jaguar,XE,0,15.305173452
2018,Jaguar,XE AWD,0,14.454886038
2018,Mazda,3 4-Door,0,13.179454917
2018,Mazda,3 4-Door,0,13.179454917
2018,Mazda,3 4-Door,0,12.75431121
2018,Mazda,CX-3 2WD,88,13.179454917
2018,Mazda,CX-3 4WD,88,12.329167502999999
2018,Jaguar,XF,0,14.880029745
2018,Jaguar,XF AWD,0,14.454886038
2018,Mazda,3 5-Door,96,13.179454917
2018,Mazda,3 5-Door,96,13.604598624
2018,Mazda,3 5-Door,96,12.75431121
2018,Subaru,Impreza 4-Door,0,11.478880088999999
2018,Subaru,Impreza 4-Door,0,13.604598624
2018,Subaru,Impreza Sport 4-Door,0,11.053736382
2018,Subaru,Impreza Sport 4-Door,0,12.75431121
2018,Toyota,Camry,0,14.454886038
2018,Toyota,Camry,0,11.053736382
2018,Toyota,Camry XSE,0,11.053736382
2018,Toyota,Camry LE/SE,0,13.604598624
2018,Toyota,Camry XLE/XSE,0,13.604598624
2018,Hyundai,Elantra GT,97,11.904023795999999
2018,Hyundai,Elantra GT,97,10.628592675
2018,Kia,Soul,0,11.478880088999999
2018,Kia,Soul,0,11.478880088999999
2018,Kia,Soul,0,11.904023795999999
2018,Subaru,Impreza 5-Door,0,11.053736382
2018,Subaru,Impreza 5-Door,0,13.179454917
2018,Subaru,Impreza Sport 5-Door,0,10.628592675
2018,Subaru,Impreza Sport 5-Door,0,12.75431121
2018,Jeep,Compass FWD,0,10.628592675
2018,Jeep,Compass FWD,0,11.053736382
2018,Jaguar,F-Pace,0,12.329167502999999
2018,Jeep,Compass 4WD,0,10.628592675
2018,Jeep,Compass 4WD,0,10.628592675
2018,Bugatti,Chiron,0,4.676580777
2018,Audi,TTS Coupe,0,10.628592675
2018,Audi,S3,0,10.628592675
2018,Mercedes-Benz,E400 Coupe,0,9.353161554
2018,Mercedes-Benz,E400 4matic Coupe,0,9.353161554
2018,Volkswagen,Beetle Dune Convertible,0,12.329167502999999
2018,Volkswagen,Beetle Convertible,0,12.329167502999999
2018,Cadillac,ATS AWD,0,9.353161554
2018,Cadillac,ATS-V,0,8.50287414
2018,Cadillac,ATS AWD,0,10.628592675
2018,Jaguar,XE AWD,0,11.904023795999999
2018,Volkswagen,Beetle Dune,85,12.329167502999999
2018,Volkswagen,Beetle,85,12.329167502999999
2018,Volkswagen,Golf R,93,10.203448968
2018,Volkswagen,Golf R,93,10.628592675
2018,Audi,A6 quattro,0,9.778305261
2018,Audi,A7 quattro,94,9.778305261
2018,Cadillac,CTS AWD,0,9.353161554
2018,Cadillac,ATS,0,10.628592675
2018,Cadillac,CTS AWD,0,10.203448968
2018,Cadillac,CTS,0,8.077730433
2018,Cadillac,ATS,0,10.203448968
2018,Cadillac,CTS,0,10.203448968
2018,Cadillac,CTS-V,0,7.227443019
2018,Cadillac,ATS,0,9.778305261
2018,Hyundai,Elantra,0,12.329167502999999
2018,Hyundai,Elantra,0,10.628592675
2018,Hyundai,Elantra,0,14.880029745
2018,Infiniti,Q50,0,9.778305261
2018,Infiniti,Q50 AWD,0,9.353161554
2018,Infiniti,Q50 Red Sport,0,9.353161554
2018,Infiniti,Q50 Red Sport  AWD,0,9.353161554
2018,Infiniti,Q50,0,10.628592675
2018,Infiniti,Q50 AWD,0,10.203448968
2018,Kia,Forte,0,13.604598624
2018,Kia,Forte,0,11.904023795999999
2018,Kia,Forte,0,11.904023795999999
2018,Toyota,Camry Hybrid LE,0,22.107472764
2018,Toyota,Camry Hybrid XLE/SE,0,19.556610522
2018,Volkswagen,Passat,0,12.329167502999999
2018,Audi,A8 L,0,9.353161554
2018,Cadillac,CT6 AWD,0,8.928017847
2018,Kia,Forte 5,98,11.904023795999999
2018,Chevrolet,Silverado 15 Hybrid 2WD,0,8.50287414
2018,Chevrolet,Silverado C15 2WD,0,8.50287414
2018,GMC,Sierra 15 Hybrid 2WD,0,8.50287414
2018,GMC,Sierra C15 2WD,0,8.50287414
2018,Chevrolet,Silverado 15 Hybrid 4WD,0,7.652586726
2018,Chevrolet,Silverado K15 4WD,0,8.077730433
2018,GMC,Sierra 15 Hybrid 4WD,0,7.652586726
2018,GMC,Sierra K15 4WD,0,8.077730433
2018,Buick,Encore,0,12.75431121
2018,Cadillac,XT5,0,9.353161554
2018,Mercedes-Benz,GLC300,0,10.203448968
2018,Cadillac,XT5 AWD,0,8.928017847
2018,Mercedes-Benz,GLC300 4matic,0,10.203448968
2018,Mercedes-Benz,AMG GLC43 4matic,0,8.50287414
2018,Chevrolet,Traverse FWD,0,8.928017847
2018,GMC,Acadia FWD,0,9.778305261
2018,GMC,Acadia FWD,0,8.928017847
2018,Audi,Q7,0,8.928017847
2018,Chevrolet,Traverse AWD,0,8.50287414
2018,GMC,Acadia AWD,0,9.778305261
2018,GMC,Acadia AWD,0,8.50287414
2018,Mercedes-Benz,AMG GLE43 4matic,0,8.077730433
2018,Mercedes-Benz,AMG GLE63 S,0,6.377155605
2018,Mercedes-Benz,AMG GLE63,0,6.377155605
2017,Audi,RS 3,0,9.353161554
2017,Bentley,Continental Supersports Convertible,0,5.526868191
2017,Bentley,Continental Supersports,0,5.952011897999999
2017,Mercedes-Benz,C350e,0,12.75431121
2018,Jaguar,F-Type R AWD Convertible,0,7.652586726
2018,Mercedes-Benz,SLC300,0,11.478880088999999
2018,Mercedes-Benz,AMG SLC43,0,9.778305261
2018,Audi,A3 Cabriolet quattro,0,10.628592675
2018,BMW,M3,0,8.50287414
2018,BMW,M3,0,8.50287414
2018,Cadillac,CT6,0,10.628592675
2018,Kia,Optima,0,13.179454917
2018,Honda,Fit,0,15.305173452
2018,Honda,Fit,0,14.029742331
2018,Honda,Fit,0,13.179454917
2018,Chevrolet,Silverado C15 2WD,0,7.652586726
2018,Chevrolet,Silverado C15 2WD,0,8.077730433
2018,Chevrolet,Silverado C15 2WD,0,8.077730433
2018,Chevrolet,Silverado C15 2WD,0,7.227443019
2018,GMC,Sierra C15 2WD,0,7.652586726
2018,GMC,Sierra C15 2WD,0,8.077730433
2018,GMC,Sierra C15 2WD,0,8.077730433
2018,GMC,Sierra C15 2WD,0,7.227443019
2018,Chevrolet,Silverado K15 4WD,0,7.227443019
2018,Chevrolet,Silverado K15 4WD,0,7.227443019
2018,GMC,Sierra K15 4WD,0,7.227443019
2018,GMC,Sierra K15 4WD,0,7.227443019
2018,Ram,Promaster City,0,10.203448968
2018,Chevrolet,Silverado C15 Cab Chassis 2WD,0,7.227443019
2018,Chevrolet,Silverado K15 Cab Chassis 4WD,0,7.227443019
2018,GMC,Sierra C15 Cab Chassis 2WD,0,7.227443019
2018,GMC,Sierra K15 Cab Chassis 4WD,0,7.227443019
2018,Buick,Encore AWD,0,11.904023795999999
2018,Buick,Encore AWD,0,11.478880088999999
2018,Chevrolet,Trax AWD,0,11.478880088999999
2018,Mercedes-Benz,GLC300 4matic Coupe,0,10.203448968
2018,Mercedes-Benz,AMG GLC43 4matic Coupe,0,8.50287414
2018,Cadillac,Escalade 2WD,0,7.227443019
2018,Chevrolet,Tahoe C1500 2WD,0,8.077730433
2018,Chevrolet,Suburban C1500 2WD,0,8.077730433
2018,Chevrolet,Tahoe C1500 2WD,0,8.077730433
2018,Chevrolet,Suburban C1500 2WD,0,8.077730433
2018,GMC,Yukon C1500 2WD,0,7.227443019
2018,GMC,Yukon C1500 XL 2WD,0,7.227443019
2018,GMC,Yukon C1500 2WD,0,8.077730433
2018,GMC,Yukon C1500 XL 2WD,0,8.077730433
2018,GMC,Yukon C1500 2WD,0,8.077730433
2018,GMC,Yukon C1500 XL 2WD,0,8.077730433
2018,Mercedes-Benz,GLE350,0,8.50287414
2018,Cadillac,Escalade 4WD,0,7.227443019
2018,Chevrolet,Tahoe K1500 4WD,0,7.227443019
2018,Chevrolet,Tahoe K1500 4WD,0,7.652586726
2018,Chevrolet,Suburban K1500 4WD,0,7.652586726
2018,Chevrolet,Tahoe K1500 4WD,0,7.652586726
2018,Chevrolet,Suburban K1500 4WD,0,7.652586726
2018,GMC,Yukon K1500 XL 4WD,0,6.802299312
2018,GMC,Yukon K1500 4WD,0,7.227443019
2018,GMC,Yukon K1500 XL 4WD,0,7.652586726
2018,GMC,Yukon K1500 4WD,0,7.652586726
2018,GMC,Yukon K1500 XL 4WD,0,7.652586726
2018,GMC,Yukon K1500 4WD,0,7.652586726
2018,Mercedes-Benz,AMG GLE43 4matic Coupe,0,8.077730433
2018,Mercedes-Benz,AMG GLE63 S Coupe,0,6.377155605
2018,Mercedes-Benz,GLE350 4matic,0,8.077730433
2018,Mercedes-Benz,GLE350 4matic,0,8.077730433
2018,Audi,TT Roadster quattro,0,11.053736382
2018,MINI,Cooper Convertible,0,12.75431121
2018,Audi,TT Coupe quattro,0,11.053736382
2018,Audi,A3 quattro,0,11.478880088999999
2018,MINI,Cooper Hardtop 2 door,80,12.75431121
2018,MINI,Cooper Hardtop 4 door,84,12.75431121
2018,Toyota,Prius c,87,19.556610522
2018,Volkswagen,Jetta,0,13.604598624
2018,Volkswagen,Jetta,0,14.029742331
2018,Dodge,Challenger,0,9.778305261
2018,Dodge,Challenger,0,8.077730433
2018,Dodge,Challenger,0,7.652586726
2018,Dodge,Challenger,0,7.652586726
2018,Dodge,Challenger,0,7.227443019
2018,Dodge,Challenger SRT,0,6.802299312
2018,Dodge,Challenger SRT,0,7.652586726
2018,Dodge,Challenger SRT,0,6.802299312
2018,Dodge,Challenger SRT,0,7.227443019
2018,Dodge,Challenger GT,0,8.928017847
2018,Chrysler,300,0,9.778305261
2018,Chrysler,300,0,9.778305261
2018,Chrysler,300,0,8.077730433
2018,Chrysler,300 AWD,0,8.928017847
2018,Chrysler,300 AWD,0,8.928017847
2018,Dodge,Charger,0,9.778305261
2018,Dodge,Charger,0,9.778305261
2018,Dodge,Charger,0,8.077730433
2018,Dodge,Charger,0,7.652586726
2018,Dodge,Charger SRT,0,6.802299312
2018,Dodge,Charger SRT,0,7.652586726
2018,Dodge,Charger AWD,0,8.928017847
2018,Dodge,Charger AWD,0,8.928017847
2018,Hyundai,Sonata,0,13.179454917
2018,Kia,Forte 5,98,11.478880088999999
2018,Kia,Forte 5,98,10.628592675
2018,Fiat,500 L,0,10.628592675
2018,Chevrolet,Colorado 2WD,0,9.353161554
2018,Chevrolet,Colorado 2WD,0,9.353161554
2018,Chevrolet,Colorado 2WD,0,10.628592675
2018,Chevrolet,Colorado 2WD,0,8.50287414
2018,GMC,Canyon 2WD,0,9.353161554
2018,GMC,Canyon 2WD,0,9.353161554
2018,GMC,Canyon 2WD,0,10.628592675
2018,GMC,Canyon 2WD,0,8.50287414
2018,Honda,Ridgeline FWD,0,9.353161554
2018,Chevrolet,Colorado 4WD,0,8.928017847
2018,Chevrolet,Colorado 4WD,0,9.778305261
2018,Chevrolet,Colorado ZR2 4WD,0,8.50287414
2018,Chevrolet,Colorado 4WD,0,8.077730433
2018,Chevrolet,Colorado ZR2 4WD,0,7.227443019
2018,GMC,Canyon 4WD,0,8.928017847
2018,GMC,Canyon 4WD,0,9.778305261
2018,GMC,Canyon 4WD,0,8.077730433
2018,Honda,Ridgeline AWD,0,8.928017847
2018,Chevrolet,Colorado Cab Chassis 2WD,0,6.377155605
2018,GMC,Canyon Cab Chassis 2WD,0,6.377155605
2018,Chrysler,Pacifica,0,9.353161554
2018,Jeep,Cherokee FWD,0,10.628592675
2018,Jeep,Cherokee FWD,0,10.628592675
2018,Jeep,Cherokee FWD,0,10.203448968
2018,GMC,Terrain AWD,0,11.053736382
2018,Jeep,Cherokee 4WD,0,9.778305261
2018,Jeep,Cherokee 4WD,0,9.778305261
2018,Jeep,Cherokee 4WD,0,9.778305261
2018,Jeep,Cherokee 4WD Active Drive II,0,9.778305261
2018,Jeep,Cherokee 4WD Active Drive II,0,8.928017847
2018,Jeep,Cherokee Trailhawk 4WD,0,9.353161554
2018,Jeep,Cherokee Trailhawk 4WD,0,8.928017847
2018,Chevrolet,Tahoe C1500 2WD,0,7.227443019
2018,Dodge,Durango RWD,0,8.928017847
2018,Jeep,Grand Cherokee 2WD,0,8.928017847
2018,Dodge,Durango AWD,0,8.928017847
2018,Jeep,Grand Cherokee 4WD,0,8.928017847
2018,Mercedes-Benz,GLS450 4matic,0,8.077730433
2018,Mercedes-Benz,GLS550 4matic,0,6.802299312
2018,Mercedes-Benz,AMG GLS63,0,6.377155605
2018,BMW,M4 DTM Champions Edition,0,8.50287414
2018,MINI,Cooper Convertible,0,13.604598624
2018,MINI,Cooper S Convertible,0,11.904023795999999
2018,MINI,Cooper S Convertible,0,11.053736382
2018,MINI,John Cooper Works Convertible,0,11.904023795999999
2018,MINI,John Cooper Works Convertible,0,10.628592675
2018,BMW,230i Coupe,0,11.904023795999999
2018,BMW,230i Convertible,0,11.478880088999999
2018,BMW,230i xDrive Convertible,0,11.478880088999999
2018,BMW,M240i Coupe,0,10.203448968
2018,BMW,M240i Coupe,0,9.353161554
2018,BMW,M240i xDrive Coupe,0,10.203448968
2018,BMW,M240i Convertible,0,10.203448968
2018,BMW,M240i Convertible,0,9.353161554
2018,BMW,M240i xDrive Convertible,0,10.203448968
2018,BMW,M2,0,8.928017847
2018,BMW,M2,0,9.353161554
2018,MINI,Cooper Hardtop 2 door,80,13.604598624
2018,MINI,Cooper Hardtop 4 door,84,13.604598624
2018,MINI,Cooper S Hardtop 2 door,80,11.904023795999999
2018,MINI,Cooper S Hardtop 2 door,80,11.053736382
2018,MINI,Cooper S Hardtop 4 door,84,11.904023795999999
2018,MINI,Cooper S Hardtop 4 door,84,11.053736382
2018,MINI,John Cooper Works Hardtop,80,11.904023795999999
2018,MINI,John Cooper Works Hardtop,80,11.053736382
2018,BMW,330i,0,11.478880088999999
2018,BMW,330i xDrive,0,11.478880088999999
2018,BMW,320i,0,11.904023795999999
2018,BMW,320i,0,11.478880088999999
2018,BMW,320i xDrive,0,11.478880088999999
2018,BMW,340i,0,10.628592675
2018,BMW,340i,0,9.778305261
2018,BMW,340i xDrive,0,10.628592675
2018,BMW,340i xDrive,0,9.778305261
2018,BMW,440i Coupe,0,9.778305261
2018,Chevrolet,Cruze,0,14.029742331
2018,Chevrolet,Cruze Premier,0,14.029742331
2018,Chevrolet,Cruze,0,13.604598624
2018,Chevrolet,Sonic,0,12.75431121
2018,Chevrolet,Sonic,0,13.604598624
2018,Infiniti,Q50 Hybrid,0,12.329167502999999
2018,Infiniti,Q50 Hybrid AWD,0,11.904023795999999
2018,Mitsubishi,Mirage,86,15.305173452
2018,Mitsubishi,Mirage,86,16.580604573
2018,Mitsubishi,Mirage G4,0,14.880029745
2018,Mitsubishi,Mirage G4,0,15.730317159
2018,BMW,530i,0,11.478880088999999
2018,BMW,530i xDrive,0,11.478880088999999
2018,Chevrolet,Cruze Hatchback,95,13.604598624
2018,Chevrolet,Cruze Premier Hatchback,95,13.179454917
2018,Infiniti,Q70,0,8.077730433
2018,Infiniti,Q70 AWD,0,7.652586726
2018,Infiniti,Q70 Hybrid,0,12.75431121
2018,Infiniti,Q70,0,8.928017847
2018,Infiniti,Q70 AWD,0,8.50287414
2018,MINI,Cooper Clubman,92,11.478880088999999
2018,MINI,Cooper Clubman,92,11.904023795999999
2018,MINI,Cooper Countryman,97,11.478880088999999
2018,MINI,Cooper Countryman,97,11.904023795999999
2018,MINI,Cooper Clubman All4,92,11.053736382
2018,MINI,Cooper Countryman All4,97,10.628592675
2018,MINI,Cooper Countryman All4,97,11.053736382
2018,MINI,Cooper S Clubman,92,11.478880088999999
2018,MINI,Cooper S Clubman,92,10.628592675
2018,MINI,Cooper S Countryman,97,11.478880088999999
2018,MINI,Cooper S Countryman All4,97,11.053736382
2018,MINI,Cooper S Countryman All4,97,10.203448968
2018,MINI,Cooper S Clubman All4,92,11.053736382
2018,MINI,Cooper S Clubman All4,92,10.203448968
2018,BMW,X1 xDrive28i,101,10.628592675
2018,BMW,X1 sDrive28i,101,11.053736382
2018,BMW,330i xDrive Gran Turismo,102,11.478880088999999
2018,BMW,340i xDrive Gran Turismo,102,9.778305261
2018,BMW,330i xDrive Sports Wagon,0,11.478880088999999
2018,Chevrolet,Sonic 5,0,12.75431121
2018,Chevrolet,Sonic 5,0,13.604598624
2018,Mazda,CX-9 2WD,0,10.203448968
2018,Land Rover,Range Rover Velar,0,8.50287414
2018,Mazda,CX-9 4WD,0,9.778305261
2018,Nissan,Armada 2WD,0,6.802299312
2018,Dodge,Durango SRT AWD,0,6.377155605
2018,Jeep,Grand Cherokee SRT 4WD,0,6.377155605
2018,Nissan,Armada 4WD,0,6.377155605
2018,Chevrolet,Volt,90,17.856035694
2017,Honda,Clarity EV,0,48.466382597999996
2017,smart,fortwo electric drive coupe,0,45.915520355999995
2018,Porsche,911 Carrera,0,9.778305261
2018,Porsche,911 Carrera,0,10.628592675
2018,Porsche,911 Carrera Cabriolet,0,9.778305261
2018,Porsche,911 Carrera Cabriolet,0,10.203448968
2018,Porsche,911 Carrera S,0,9.778305261
2018,Porsche,911 Carrera S,0,10.203448968
2018,Porsche,911 Carrera S Cabriolet,0,9.778305261
2018,Porsche,911 Carrera S Cabriolet,0,10.203448968
2018,Porsche,911 Carrera 4,0,9.778305261
2018,Porsche,911 Carrera 4,0,10.203448968
2018,Porsche,911 Carrera 4 Cabriolet,0,10.203448968
2018,Porsche,911 Carrera 4S,0,9.778305261
2018,Porsche,911 Carrera 4S,0,10.203448968
2018,Porsche,911 Carrera 4S Cabriolet,0,10.203448968
2018,Porsche,911 Targa 4,0,10.203448968
2018,Porsche,911 Targa 4S,0,9.353161554
2018,Porsche,911 Targa 4S,0,10.203448968
2018,Porsche,911 Carrera GTS,0,8.928017847
2018,Porsche,911 Carrera GTS,0,9.778305261
2018,Porsche,911 Carrera GTS Cabriolet,0,8.928017847
2018,Porsche,911 Carrera GTS Cabriolet,0,9.353161554
2018,Porsche,911 Carrera 4 GTS,0,8.928017847
2018,Porsche,911 Carrera 4 GTS,0,9.353161554
2018,Porsche,911 Carrera 4 GTS Cabriolet,0,8.928017847
2018,Porsche,911 Carrera 4 GTS Cabriolet,0,9.353161554
2018,BMW,230i xDrive Coupe,0,11.478880088999999
2018,Mercedes-Benz,C300 Coupe,0,10.628592675
2018,Mercedes-Benz,C300 4matic Coupe,0,10.628592675
2018,Mercedes-Benz,C300 4matic Convertible,0,10.628592675
2018,Mercedes-Benz,C300 Convertible,0,10.628592675
2018,Mercedes-Benz,AMG C43 4matic Coupe,0,9.353161554
2018,Mercedes-Benz,AMG C43 4matic Convertible,0,9.353161554
2018,Mercedes-Benz,C300 4matic,0,11.053736382
2018,Mercedes-Benz,C300,0,11.478880088999999
2018,Mercedes-Benz,AMG C43 4matic,0,9.778305261
2018,Volkswagen,Jetta,0,11.904023795999999
2018,Volkswagen,Jetta,0,11.478880088999999
2018,BMW,540i,0,10.203448968
2018,Chevrolet,Cruze Hatchback,95,13.179454917
2018,Mercedes-Benz,AMG E43 4matic,0,8.928017847
2018,Mercedes-Benz,E300,0,10.628592675
2018,Mercedes-Benz,E300 4matic,0,10.203448968
2018,MINI,Cooper Clubman All4,92,11.053736382
2018,MINI,John Cooper Works Clubman All4,92,11.053736382
2018,MINI,John Cooper Works Clubman All4,92,10.203448968
2018,Ford,F150 Pickup 2WD,0,8.928017847
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,0,8.077730433
2018,Ford,F150 3.5L 2WD GVWR>7599 LBS,0,8.077730433
2018,Ford,F150 Pickup 2WD,0,9.353161554
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,0,9.353161554
2018,Ford,F150 2.7L 2WD GVWR>6649 LBS,0,8.928017847
2018,Ford,F150 Pickup 2WD,0,9.353161554
2018,Ford,F150 Pickup 2WD,0,8.077730433
2018,Ford,F150 5.0L 2WD GVWR>7599 LBS,0,7.227443019
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,0,7.652586726
2018,Ford,F150 2WD BASE PAYLOAD LT TIRE,0,8.928017847
2018,Toyota,Tundra 2WD,0,6.802299312
2018,Toyota,Tundra 2WD,0,6.377155605
2018,Ford,F150 RAPTOR 4WD,0,6.802299312
2018,Ford,F150 Pickup 4WD,0,8.077730433
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,0,8.077730433
2018,Ford,F150 3.5L 4WD GVWR>7599 LBS,0,7.652586726
2018,Ford,F150 Pickup 4WD,0,8.928017847
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,0,8.50287414
2018,Ford,F150 2.7L 4WD GVWR>6799 LBS,0,8.928017847
2018,Ford,F150 Pickup 4WD,0,8.50287414
2018,Ford,F150 5.0L 4WD GVWR>7599 LBS,0,7.227443019
2018,Ford,F150 Pickup 4WD,0,7.652586726
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,0,7.227443019
2018,Ford,F150 4WD BASE PAYLOAD LT TIRE,0,8.077730433
2018,Toyota,Tundra 4WD,0,6.802299312
2018,Toyota,Tundra 4WD FFV,0,6.377155605
2018,Toyota,Tundra 4WD,0,5.952011897999999
2018,Chrysler,Pacifica,0,9.353161554
2018,GMC,Terrain FWD,0,11.904023795999999
2018,Land Rover,Range Rover Velar,0,9.778305261
2018,Porsche,Macan,0,9.353161554
2018,Alfa Romeo,4C,0,11.904023795999999
2018,Porsche,Boxster,0,10.203448968
2018,Porsche,Boxster,0,10.628592675
2018,Porsche,Boxster S,0,9.353161554
2018,Porsche,Boxster S,0,10.203448968
2018,Porsche,911 Carrera 4 Cabriolet,0,9.353161554
2018,Porsche,911 Carrera 4S Cabriolet,0,9.353161554
2018,Porsche,911 Targa 4,0,9.353161554
2018,Porsche,911 Targa 4 GTS,0,8.928017847
2018,Porsche,911 Targa 4 GTS,0,9.353161554
2018,Porsche,911 Turbo,0,8.928017847
2018,Porsche,911 Turbo Cabriolet,0,8.928017847
2018,Porsche,911 Turbo S,0,8.928017847
2018,Porsche,911 Turbo S Cabriolet,0,8.928017847
2018,BMW,230i Coupe,0,10.628592675
2018,BMW,330i,0,10.628592675
2018,Alfa Romeo,Giulia,0,11.478880088999999
2018,Alfa Romeo,Giulia,0,8.50287414
2018,Alfa Romeo,Giulia AWD,0,11.053736382
2018,BMW,540i xDrive,0,9.778305261
2018,Buick,LaCrosse AWD,0,9.778305261
2018,Buick,LaCrosse eAssist,0,12.329167502999999
2018,Buick,LaCrosse,0,10.203448968
2018,Ford,Fusion FWD,0,11.478880088999999
2018,Ford,Fusion FWD,0,10.628592675
2018,Ford,Fusion FWD,0,10.628592675
2018,Ford,Fusion AWD,0,9.778305261
2018,Ford,Fusion Hybrid FWD,0,17.856035694
2018,Ford,Fusion AWD,0,8.50287414
2018,Lincoln,Continental  AWD,0,8.077730433
2018,Mercedes-Benz,AMG S63 4matic,0,8.50287414
2018,Mercedes-Benz,S560 4matic,0,8.928017847
2018,Mercedes-Benz,Maybach S560 4matic,0,8.077730433
2018,Porsche,Panamera Turbo,0,8.928017847
2018,Porsche,Panamera Turbo Executive,0,8.928017847
2018,Honda,HR-V FWD,0,11.904023795999999
2018,Honda,HR-V FWD,0,13.179454917
2018,Honda,HR-V FWD,0,13.179454917
2018,Honda,HR-V AWD,0,12.329167502999999
2018,Honda,HR-V AWD,0,12.329167502999999
2018,Mercedes-Benz,E400 4matic (station wagon),0,8.928017847
2018,Chevrolet,Equinox FWD,0,13.604598624
2018,GMC,Terrain FWD,0,13.604598624
2018,Chevrolet,Equinox AWD,0,13.604598624
2018,GMC,Terrain AWD,0,13.604598624
2018,Dodge,Durango RWD,0,7.227443019
2018,Toyota,Sequoia 2WD,0,6.377155605
2018,Dodge,Durango AWD,0,7.227443019
2018,Jeep,Grand Cherokee 4WD,0,7.227443019
2018,Toyota,Sequoia 4WD FFV,0,5.952011897999999
2018,Toyota,Sequoia 4WD,0,5.952011897999999
2018,Kia,Soul Electric,0,45.915520355999995
2018,Mercedes-Benz,AMG C63 S Convertible,0,8.077730433
2018,Mercedes-Benz,AMG C63 Convertible,0,8.077730433
2018,Mercedes-Benz,AMG C63 S Coupe,0,8.077730433
2018,Mercedes-Benz,AMG C63 Coupe,0,8.077730433
2018,Audi,A4 Ultra,0,13.179454917
2018,Chevrolet,Cruze,0,15.730317159
2018,Chevrolet,Cruze,0,15.730317159
2018,Kia,Rio,0,13.604598624
2018,Kia,Rio,0,13.604598624
2018,Mercedes-Benz,AMG C63,0,8.50287414
2018,Mercedes-Benz,AMG C63 S,0,8.50287414
2018,Nissan,Versa,94,14.454886038
2018,Nissan,Versa,94,12.75431121
2018,Nissan,Versa,94,12.329167502999999
2018,Chevrolet,Cruze Hatchback,95,14.880029745
2018,Chevrolet,Cruze Hatchback,95,14.880029745
2018,Chevrolet,Malibu Hybrid,0,19.556610522
2018,Mercedes-Benz,AMG E63 S 4matic,0,7.652586726
2018,Toyota,Corolla,0,13.604598624
2018,Toyota,Corolla,0,13.179454917
2018,Toyota,Corolla,0,12.75431121
2018,Toyota,Corolla LE Eco,0,14.454886038
2018,Toyota,Corolla LE Eco,0,14.029742331
2018,Toyota,Corolla iM,90,13.179454917
2018,Toyota,Corolla iM,90,12.75431121
2018,Honda,Civic 5Dr,97,14.029742331
2018,Honda,Civic 5Dr Sport,97,14.029742331
2018,Honda,Civic 5Dr,97,14.454886038
2018,Honda,Civic 5Dr Sport,97,13.604598624
2018,Porsche,Panamera,0,10.203448968
2018,Porsche,Panamera 4,0,9.778305261
2018,Porsche,Panamera 4 Executive,0,9.778305261
2018,Porsche,Panamera 4S,0,9.778305261
2018,Porsche,Panamera 4S Executive,0,9.778305261
2018,Mercedes-Benz,AMG E63 S 4matic (wagon),0,7.652586726
2018,Ram,1500 2WD,0,7.227443019
2018,Chevrolet,Silverado K15 4WD,0,7.652586726
2018,GMC,Sierra K15 4WD,0,7.652586726
2018,Ram,1500 4WD,0,5.952011897999999
2018,Ram,1500 4WD,0,7.227443019
2018,Dodge,Journey,0,8.928017847
2018,Dodge,Journey,0,8.077730433
2018,Toyota,RAV4,0,10.628592675
2018,Toyota,RAV4 LE/XLE,0,11.053736382
2018,Dodge,Journey AWD,0,8.077730433
2018,Land Rover,Range Rover Velar,0,11.904023795999999
2018,Porsche,Macan S,0,8.077730433
2018,Porsche,Macan GTS,0,8.077730433
2018,Toyota,RAV4 AWD,0,10.628592675
2018,Toyota,RAV4 Limited AWD/SE AWD,0,10.203448968
2018,Toyota,RAV4 Hybrid AWD,0,13.604598624
2018,Toyota,4Runner 2WD,0,7.652586726
2018,Lexus,LX 570,0,6.377155605
2018,Porsche,Cayenne S,0,8.50287414
2018,Porsche,Cayenne GTS,0,8.077730433
2018,Toyota,4Runner 4WD,0,7.652586726
